Time (ps),RMSD (nm)
11760.0, 0.3228027
11770.0, 0.3210558
11780.0, 0.3181687
11790.0, 0.3145569
11800.0, 0.2987733
11810.0, 0.2756318
11820.0, 0.285089
11830.0, 0.3150362
11840.0, 0.3370123
11850.0, 0.3088205
11860.0, 0.3075112
11870.0, 0.2797499
11880.0, 0.336525
11890.0, 0.3472038
11900.0, 0.3460178
11910.0, 0.359556
11920.0, 0.3727027
11930.0, 0.3825837
11940.0, 0.4019488
11950.0, 0.4035938
11960.0, 0.3913085
11970.0, 0.3660196
11980.0, 0.3518772
11990.0, 0.3575988
12000.0, 0.3801507
12010.0, 0.3762531
12020.0, 0.3791877
12030.0, 0.3782856
12040.0, 0.4055179
12050.0, 0.3925495
12060.0, 0.3555963
12070.0, 0.3513514
12080.0, 0.3730022
12090.0, 0.3625132
12100.0, 0.3628705
12110.0, 0.4033186
12120.0, 0.3812069
12130.0, 0.3666574
12140.0, 0.3740832
12150.0, 0.3716257
12160.0, 0.3440529
12170.0, 0.3417587
12180.0, 0.3377942
12190.0, 0.3552176
12200.0, 0.3651065
12210.0, 0.3655243
12220.0, 0.4007655
12230.0, 0.407347
12240.0, 0.4010996
12250.0, 0.4235311
12260.0, 0.4340053
12270.0, 0.4149072
12280.0, 0.3839244
12290.0, 0.417558
12300.0, 0.4447956
12310.0, 0.4248441
12320.0, 0.447578
12330.0, 0.4365988
12340.0, 0.415232
12350.0, 0.3864577
12360.0, 0.4093173
12370.0, 0.4377059
12380.0, 0.4099483
12390.0, 0.4318403
12400.0, 0.4395766
12410.0, 0.4328348
12420.0, 0.4379565
12430.0, 0.3828158
12440.0, 0.4376066
12450.0, 0.4163737
12460.0, 0.4206673
12470.0, 0.4098763
12480.0, 0.3994645
12490.0, 0.4022689
12500.0, 0.4178113
12510.0, 0.375186
12520.0, 0.3613177
12530.0, 0.3828429
12540.0, 0.3587597
12550.0, 0.3653179
12560.0, 0.3600421
12570.0, 0.3874041
12580.0, 0.3660792
12590.0, 0.3825393
12600.0, 0.3757849
12610.0, 0.3775777
12620.0, 0.381923
12630.0, 0.3473451
12640.0, 0.3641405
12650.0, 0.3481895
12660.0, 0.3809252
12670.0, 0.3723756
12680.0, 0.3435064
12690.0, 0.3495905
12700.0, 0.3450138
12710.0, 0.3361327
12720.0, 0.3444609
12730.0, 0.3074945
12740.0, 0.3182122
12750.0, 0.3189285
12760.0, 0.3102886
12770.0, 0.3032867
12780.0, 0.3106656
12790.0, 0.3057579
12800.0, 0.2877276
12810.0, 0.2716825
12820.0, 0.3020744
12830.0, 0.3106407
12840.0, 0.3036455
12850.0, 0.3014122
12860.0, 0.2934681
12870.0, 0.2923597
12880.0, 0.2967315
12890.0, 0.3087526
12900.0, 0.2963313
12910.0, 0.3049746
12920.0, 0.3272729
12930.0, 0.3336909
12940.0, 0.341267
12950.0, 0.3343911
12960.0, 0.3462523
12970.0, 0.3307049
12980.0, 0.3500834
12990.0, 0.334736
13000.0, 0.346186
13010.0, 0.358244
13020.0, 0.3614987
13030.0, 0.345462
13040.0, 0.3385077
13050.0, 0.3259763
13060.0, 0.3357875
13070.0, 0.3816784
13080.0, 0.3514132
13090.0, 0.3607096
13100.0, 0.3655659
13110.0, 0.3246536
13120.0, 0.3031399
13130.0, 0.3033858
13140.0, 0.3419923
13150.0, 0.3742463
13160.0, 0.3695572
13170.0, 0.3659707
13180.0, 0.3254201
13190.0, 0.3326991
13200.0, 0.3409849
13210.0, 0.3230071
13220.0, 0.3057811
13230.0, 0.297035
13240.0, 0.319236
13250.0, 0.312566
13260.0, 0.3089826
13270.0, 0.3280138
13280.0, 0.3238042
13290.0, 0.3602968
13300.0, 0.3412403
13310.0, 0.3235226
13320.0, 0.2976534
13330.0, 0.3314142
13340.0, 0.3450692
13350.0, 0.3530194
13360.0, 0.3828299
13370.0, 0.3957289
13380.0, 0.3969736
13390.0, 0.4020694
13400.0, 0.3874093
13410.0, 0.3674472
13420.0, 0.3781237
13430.0, 0.3844297
13440.0, 0.3601013
13450.0, 0.3402015
13460.0, 0.3374494
13470.0, 0.3479381
13480.0, 0.3667498
13490.0, 0.3910775
13500.0, 0.39321
13510.0, 0.4088299
13520.0, 0.4080817
13530.0, 0.406488
13540.0, 0.3877641
13550.0, 0.4254068
13560.0, 0.4595028
13570.0, 0.4688538
13580.0, 0.448504
13590.0, 0.4256151
13600.0, 0.4348762
13610.0, 0.4118422
13620.0, 0.3652503
13630.0, 0.3810157
13640.0, 0.3781021
13650.0, 0.4054043
13660.0, 0.4401307
13670.0, 0.4422003
13680.0, 0.4376662
13690.0, 0.4489258
13700.0, 0.4183034
13710.0, 0.4040315
13720.0, 0.4350223
13730.0, 0.4691211
13740.0, 0.4331517
13750.0, 0.4361391
13760.0, 0.4052738
13770.0, 0.3711344
13780.0, 0.3643245
13790.0, 0.3428711
13800.0, 0.3563333
13810.0, 0.3713157
13820.0, 0.3786883
13830.0, 0.3715518
13840.0, 0.3586961
13850.0, 0.3631955
13860.0, 0.3796245
13870.0, 0.3434009
13880.0, 0.3388434
13890.0, 0.3201046
13900.0, 0.3422888
13910.0, 0.3695778
13920.0, 0.3691787
13930.0, 0.3685727
13940.0, 0.3447948
13950.0, 0.365801
13960.0, 0.3791191
13970.0, 0.3697036
13980.0, 0.3824796
13990.0, 0.343904
14000.0, 0.3382018
14010.0, 0.3299793
14020.0, 0.3498798
14030.0, 0.3611799
14040.0, 0.3438678
14050.0, 0.3447223
14060.0, 0.343446
14070.0, 0.336912
14080.0, 0.3712988
14090.0, 0.3288816
14100.0, 0.3281525
14110.0, 0.3718678
14120.0, 0.364874
14130.0, 0.3617273
14140.0, 0.3812289
14150.0, 0.405074
14160.0, 0.424847
14170.0, 0.4329158
14180.0, 0.4411867
14190.0, 0.4251092
14200.0, 0.4759665
14210.0, 0.4585298
14220.0, 0.4538364
14230.0, 0.4586201
14240.0, 0.4231306
14250.0, 0.4258363
14260.0, 0.4204185
14270.0, 0.4036518
14280.0, 0.4143185
14290.0, 0.4322011
14300.0, 0.4343723
14310.0, 0.4231877
14320.0, 0.4159212
14330.0, 0.3743997
14340.0, 0.4037796
14350.0, 0.3757336
14360.0, 0.3769476
14370.0, 0.3715112
14380.0, 0.3773718
14390.0, 0.3561443
14400.0, 0.3515005
14410.0, 0.3464548
14420.0, 0.3400745
14430.0, 0.3143892
14440.0, 0.3118274
14450.0, 0.3386968
14460.0, 0.3650807
14470.0, 0.3659909
14480.0, 0.3782804
14490.0, 0.3740925
14500.0, 0.3879025
14510.0, 0.3844321
14520.0, 0.4002217
14530.0, 0.4341179
14540.0, 0.4251961
14550.0, 0.4015879
14560.0, 0.3953029
14570.0, 0.3750347
14580.0, 0.3736195
14590.0, 0.3730879
14600.0, 0.3541504
14610.0, 0.3559439
14620.0, 0.3346401
14630.0, 0.352525
14640.0, 0.3746251
14650.0, 0.3983007
14660.0, 0.4165438
14670.0, 0.4670808
14680.0, 0.4598857
14690.0, 0.4449682
14700.0, 0.4291467
14710.0, 0.428283
14720.0, 0.465629
14730.0, 0.4762055
14740.0, 0.4745071
14750.0, 0.4651137
14760.0, 0.4308095
14770.0, 0.4343052
14780.0, 0.443045
14790.0, 0.4656052
14800.0, 0.5021995
14810.0, 0.4779971
14820.0, 0.5031434
14830.0, 0.5017634
14840.0, 0.481832
14850.0, 0.4819661
14860.0, 0.4611778
14870.0, 0.4396597
14880.0, 0.4452275
14890.0, 0.4060815
14900.0, 0.4035836
14910.0, 0.4115255
14920.0, 0.4407743
14930.0, 0.4229328
14940.0, 0.3809325
14950.0, 0.3601275
14960.0, 0.3290055
14970.0, 0.3275584
14980.0, 0.3369683
14990.0, 0.3537826
15000.0, 0.337684
15010.0, 0.3282529
15020.0, 0.3278717
15030.0, 0.3456805
15040.0, 0.3467453
15050.0, 0.3472881
15060.0, 0.3368633
15070.0, 0.3295986
15080.0, 0.3348564
15090.0, 0.3522185
15100.0, 0.3643641
15110.0, 0.3886265
15120.0, 0.3784707
15130.0, 0.3810888
15140.0, 0.381367
15150.0, 0.3746518
15160.0, 0.3662972
15170.0, 0.3681339
15180.0, 0.3605812
15190.0, 0.3410797
15200.0, 0.3624834
15210.0, 0.3656043
15220.0, 0.360945
15230.0, 0.3179347
15240.0, 0.2915587
15250.0, 0.2692968
15260.0, 0.2904441
15270.0, 0.3180099
15280.0, 0.3318437
15290.0, 0.3240783
15300.0, 0.3617626
15310.0, 0.3747314
15320.0, 0.3689973
15330.0, 0.3549259
15340.0, 0.3597839
15350.0, 0.344741
15360.0, 0.352366
15370.0, 0.4033275
15380.0, 0.3580442
15390.0, 0.3596429
15400.0, 0.3563106
15410.0, 0.3621139
15420.0, 0.3348633
15430.0, 0.3209309
15440.0, 0.3445043
15450.0, 0.3298396
15460.0, 0.3350847
15470.0, 0.3502987
15480.0, 0.34803
15490.0, 0.3662562
15500.0, 0.3283687
15510.0, 0.3303181
15520.0, 0.3219912
15530.0, 0.3062847
15540.0, 0.3620493
15550.0, 0.3404509
15560.0, 0.3428804
15570.0, 0.3358263
15580.0, 0.3449521
15590.0, 0.3163828
15600.0, 0.3517187
15610.0, 0.3422562
15620.0, 0.3485674
15630.0, 0.3514587
15640.0, 0.3661299
15650.0, 0.3713968
15660.0, 0.36518
15670.0, 0.3392705
15680.0, 0.3108872
15690.0, 0.2927485
15700.0, 0.3255866
15710.0, 0.369411
15720.0, 0.3602053
15730.0, 0.39211
15740.0, 0.3838389
15750.0, 0.3981836
15760.0, 0.3909785
15770.0, 0.3962436
15780.0, 0.3838161
15790.0, 0.3838158
15800.0, 0.3594752
15810.0, 0.34715
15820.0, 0.3304335
15830.0, 0.3482667
15840.0, 0.3095041
15850.0, 0.3336151
15860.0, 0.3534232
15870.0, 0.3503115
15880.0, 0.3370997
15890.0, 0.3341812
15900.0, 0.3396352
15910.0, 0.3320064
15920.0, 0.3843968
15930.0, 0.3455842
15940.0, 0.3479197
15950.0, 0.3694727
15960.0, 0.3736938
15970.0, 0.3387399
15980.0, 0.3572506
15990.0, 0.3545075
16000.0, 0.3649111
16010.0, 0.3762201
16020.0, 0.3745297
16030.0, 0.366805
16040.0, 0.3798566
16050.0, 0.3808471
16060.0, 0.4008428
16070.0, 0.3907925
16080.0, 0.3551428
16090.0, 0.3787196
16100.0, 0.3618484
16110.0, 0.3787282
16120.0, 0.3593039
16130.0, 0.3389787
16140.0, 0.3499972
16150.0, 0.3449402
16160.0, 0.3427324
16170.0, 0.3148184
16180.0, 0.3248782
16190.0, 0.3014379
16200.0, 0.276745
16210.0, 0.3124434
16220.0, 0.3109479
16230.0, 0.3265922
16240.0, 0.3218929
16250.0, 0.317218
16260.0, 0.3697402
16270.0, 0.3765361
16280.0, 0.3852772
16290.0, 0.3972198
16300.0, 0.4148549
16310.0, 0.4249803
16320.0, 0.4231617
16330.0, 0.4242266
16340.0, 0.4226419
16350.0, 0.4316708
16360.0, 0.4068342
16370.0, 0.3787982
16380.0, 0.343585
16390.0, 0.3430724
16400.0, 0.3177876
16410.0, 0.3290461
16420.0, 0.3305789
16430.0, 0.2917664
16440.0, 0.3179153
16450.0, 0.2968988
16460.0, 0.2930608
16470.0, 0.2870076
16480.0, 0.306583
16490.0, 0.3175899
16500.0, 0.3176139
16510.0, 0.3152024
16520.0, 0.3160419
16530.0, 0.3227325
16540.0, 0.3050776
16550.0, 0.2872403
16560.0, 0.2752719
16570.0, 0.2702479
16580.0, 0.2585633
16590.0, 0.2892086
16600.0, 0.3295664
16610.0, 0.3278604
16620.0, 0.3327339
16630.0, 0.3137726
16640.0, 0.3339692
16650.0, 0.3182058
16660.0, 0.3169875
16670.0, 0.3462077
16680.0, 0.3545318
16690.0, 0.3513169
16700.0, 0.3853347
16710.0, 0.396387
16720.0, 0.4019478
16730.0, 0.3936549
16740.0, 0.3809282
16750.0, 0.3959862
16760.0, 0.4122347
16770.0, 0.4016602
16780.0, 0.4217746
16790.0, 0.401618
16800.0, 0.3713694
16810.0, 0.3386088
16820.0, 0.3615849
16830.0, 0.3658117
16840.0, 0.3618042
16850.0, 0.3437698
16860.0, 0.361429
16870.0, 0.3533023
16880.0, 0.3726378
16890.0, 0.3743289
16900.0, 0.3967701
16910.0, 0.3838165
16920.0, 0.3842014
16930.0, 0.3757644
16940.0, 0.3951782
16950.0, 0.4088988
16960.0, 0.4263276
16970.0, 0.4228701
16980.0, 0.4120315
16990.0, 0.4064616
17000.0, 0.4094467
17010.0, 0.4289755
17020.0, 0.4249752
17030.0, 0.4286172
17040.0, 0.4349045
17050.0, 0.4410435
17060.0, 0.4267175
17070.0, 0.4378347
17080.0, 0.4677139
17090.0, 0.4274076
17100.0, 0.396143
17110.0, 0.4020268
17120.0, 0.3881084
17130.0, 0.3923915
17140.0, 0.4288399
17150.0, 0.4090152
17160.0, 0.395797
17170.0, 0.3789793
17180.0, 0.3548808
17190.0, 0.3589502
17200.0, 0.3751206
17210.0, 0.3639561
17220.0, 0.3827895
17230.0, 0.3741583
17240.0, 0.3771164
17250.0, 0.371826
17260.0, 0.3739477
17270.0, 0.3867575
17280.0, 0.3729379
17290.0, 0.3773588
17300.0, 0.3716435
17310.0, 0.3701419
17320.0, 0.3763531
17330.0, 0.3622307
17340.0, 0.3561915
17350.0, 0.3308936
17360.0, 0.3136024
17370.0, 0.3212634
17380.0, 0.3300071
17390.0, 0.3302264
17400.0, 0.3169059
17410.0, 0.3005157
17420.0, 0.3198192
17430.0, 0.3269269
17440.0, 0.302813
17450.0, 0.3488957
17460.0, 0.3434235
17470.0, 0.3494008
17480.0, 0.3386352
17490.0, 0.3330129
17500.0, 0.3307519
17510.0, 0.3290196
17520.0, 0.3423293
17530.0, 0.3408121
17540.0, 0.3484887
17550.0, 0.3657966
17560.0, 0.3304828
17570.0, 0.3457778
17580.0, 0.2942845
17590.0, 0.2898138
17600.0, 0.2802882
17610.0, 0.2661118
17620.0, 0.2764807
17630.0, 0.260598
17640.0, 0.2859116
17650.0, 0.3143596
17660.0, 0.3094254
17670.0, 0.3100824
17680.0, 0.3149385
17690.0, 0.3220007
17700.0, 0.3184847
17710.0, 0.2980396
17720.0, 0.2955755
17730.0, 0.2651791
17740.0, 0.2872516
17750.0, 0.320284
17760.0, 0.3120607
17770.0, 0.3094156
17780.0, 0.2849881
17790.0, 0.3259887
17800.0, 0.3274037
17810.0, 0.3479801
17820.0, 0.3513658
17830.0, 0.3328608
17840.0, 0.3106422
17850.0, 0.3219173
17860.0, 0.3491029
17870.0, 0.3744897
17880.0, 0.3485885
17890.0, 0.3860577
17900.0, 0.3632613
17910.0, 0.3719654
17920.0, 0.3507342
17930.0, 0.3327476
17940.0, 0.3356474
17950.0, 0.323677
17960.0, 0.3294908
17970.0, 0.3279166
17980.0, 0.368468
17990.0, 0.3674524
18000.0, 0.3403193
18010.0, 0.3381144
18020.0, 0.3348054
18030.0, 0.3486043
18040.0, 0.3178788
18050.0, 0.3172113
18060.0, 0.3509053
18070.0, 0.3493227
18080.0, 0.3436405
18090.0, 0.3370931
18100.0, 0.305738
18110.0, 0.3351201
18120.0, 0.3866757
18130.0, 0.3554279
18140.0, 0.3483835
18150.0, 0.3375313
18160.0, 0.3104019
18170.0, 0.3385586
18180.0, 0.358318
18190.0, 0.3399243
18200.0, 0.3281502
18210.0, 0.3205023
18220.0, 0.3288246
18230.0, 0.3597208
18240.0, 0.3318545
18250.0, 0.3610851
18260.0, 0.3645612
18270.0, 0.3691981
18280.0, 0.3782994
18290.0, 0.3691034
18300.0, 0.3603251
18310.0, 0.3657802
18320.0, 0.3325439
18330.0, 0.3250392
18340.0, 0.3539925
18350.0, 0.3595897
18360.0, 0.3841658
18370.0, 0.3784281
18380.0, 0.371165
18390.0, 0.3379112
18400.0, 0.3517379
18410.0, 0.3752352
18420.0, 0.3813948
18430.0, 0.3763731
18440.0, 0.3740868
18450.0, 0.3590509
18460.0, 0.3561167
18470.0, 0.3609428
18480.0, 0.3592369
18490.0, 0.3687771
18500.0, 0.3733449
18510.0, 0.3562692
18520.0, 0.3769751
18530.0, 0.3549806
18540.0, 0.3448745
18550.0, 0.3659124
18560.0, 0.3623771
18570.0, 0.3365301
18580.0, 0.3452007
18590.0, 0.3648262
18600.0, 0.3885555
18610.0, 0.3806866
18620.0, 0.3527276
18630.0, 0.3526638
18640.0, 0.3383204
18650.0, 0.3381066
18660.0, 0.3545881
18670.0, 0.3553841
18680.0, 0.362118
18690.0, 0.3833888
18700.0, 0.3855423
18710.0, 0.3692646
18720.0, 0.3931937
18730.0, 0.3649781
18740.0, 0.328705
18750.0, 0.3219525
18760.0, 0.3182207
18770.0, 0.3272202
18780.0, 0.3279019
18790.0, 0.3238326
18800.0, 0.3362313
18810.0, 0.3517763
18820.0, 0.3572412
18830.0, 0.360056
18840.0, 0.3218065
18850.0, 0.3471893
18860.0, 0.3940713
18870.0, 0.3779627
18880.0, 0.3765216
18890.0, 0.4123833
18900.0, 0.4117159
18910.0, 0.4024076
18920.0, 0.3490686
18930.0, 0.3619266
18940.0, 0.3542957
18950.0, 0.3412879
18960.0, 0.384296
18970.0, 0.3704463
18980.0, 0.3686998
18990.0, 0.3825604
19000.0, 0.4023232
19010.0, 0.3832869
19020.0, 0.378139
19030.0, 0.3966238
19040.0, 0.3874728
19050.0, 0.3858453
19060.0, 0.3778565
19070.0, 0.3953804
19080.0, 0.3829947
19090.0, 0.3936734
19100.0, 0.411505
19110.0, 0.3942554
19120.0, 0.396961
19130.0, 0.4225419
19140.0, 0.4292613
19150.0, 0.4012642
19160.0, 0.4421073
19170.0, 0.4360859
19180.0, 0.4297124
19190.0, 0.4296642
19200.0, 0.4135992
19210.0, 0.434565
19220.0, 0.4614467
19230.0, 0.465814
19240.0, 0.4823115
19250.0, 0.4943792
19260.0, 0.482277
19270.0, 0.4534798
19280.0, 0.4955671
19290.0, 0.4678122
19300.0, 0.4887402
19310.0, 0.4772531
19320.0, 0.4749851
19330.0, 0.4824308
19340.0, 0.4685526
19350.0, 0.436003
19360.0, 0.3999361
19370.0, 0.4072146
19380.0, 0.4100532
19390.0, 0.4055861
19400.0, 0.4108066
19410.0, 0.4052148
19420.0, 0.3899641
19430.0, 0.4109821
19440.0, 0.4480573
19450.0, 0.4204618
19460.0, 0.4099685
19470.0, 0.4150485
19480.0, 0.4065001
19490.0, 0.392052
19500.0, 0.4054035
19510.0, 0.3985114
19520.0, 0.4062255
19530.0, 0.382851
19540.0, 0.4038376
19550.0, 0.4201479
19560.0, 0.4395364
19570.0, 0.4423152
19580.0, 0.4272382
19590.0, 0.4262948
19600.0, 0.4019598
19610.0, 0.422919
19620.0, 0.4109081
19630.0, 0.3835094
19640.0, 0.3654533
19650.0, 0.3720598
19660.0, 0.3737074
19670.0, 0.421266
19680.0, 0.4432269
19690.0, 0.4386674
19700.0, 0.4491844
19710.0, 0.4031911
19720.0, 0.4294377
19730.0, 0.4622244
19740.0, 0.4406117
19750.0, 0.423398
19760.0, 0.4393473
19770.0, 0.4323994
19780.0, 0.4059227
19790.0, 0.4130861
19800.0, 0.4071914
19810.0, 0.4197537
19820.0, 0.4321942
19830.0, 0.4557433
19840.0, 0.4716246
19850.0, 0.4757592
19860.0, 0.4616175
19870.0, 0.4705705
19880.0, 0.4581957
19890.0, 0.4642093
19900.0, 0.4575292
19910.0, 0.4506043
19920.0, 0.4393625
19930.0, 0.4676885
19940.0, 0.4477662
19950.0, 0.4368783
19960.0, 0.4420767
19970.0, 0.3660874
19980.0, 0.3744085
19990.0, 0.4002183
20000.0, 0.412408
20010.0, 0.4241849
20020.0, 0.4112229
20030.0, 0.4382621
20040.0, 0.4484134
20050.0, 0.4618399
20060.0, 0.463992
20070.0, 0.4595096
20080.0, 0.5037886
20090.0, 0.5189934
20100.0, 0.5021534
20110.0, 0.4846897
20120.0, 0.4523849
20130.0, 0.4430606
20140.0, 0.4447705
20150.0, 0.4188617
20160.0, 0.3760348
20170.0, 0.3880111
20180.0, 0.3681361
20190.0, 0.3666678
20200.0, 0.3955943
20210.0, 0.4315961
20220.0, 0.4248405
20230.0, 0.4053822
20240.0, 0.4071074
20250.0, 0.4138949
20260.0, 0.4072283
20270.0, 0.4403552
20280.0, 0.4427822
20290.0, 0.4281501
20300.0, 0.4235249
20310.0, 0.4262528
20320.0, 0.4061647
20330.0, 0.3994847
20340.0, 0.4390374
20350.0, 0.3984559
20360.0, 0.3738842
20370.0, 0.3783818
20380.0, 0.4122564
20390.0, 0.3935528
20400.0, 0.3838319
20410.0, 0.3821038
20420.0, 0.4009673
20430.0, 0.4241568
20440.0, 0.4485893
20450.0, 0.4256747
20460.0, 0.421723
20470.0, 0.4763665
20480.0, 0.499723
20490.0, 0.4528705
20500.0, 0.4625451
20510.0, 0.4494295
20520.0, 0.4234804
20530.0, 0.4338416
20540.0, 0.4329167
20550.0, 0.43829
20560.0, 0.480481
20570.0, 0.4811855
20580.0, 0.4783672
20590.0, 0.4681371
20600.0, 0.4765339
20610.0, 0.523365
20620.0, 0.509434
20630.0, 0.4793444
20640.0, 0.4522021
20650.0, 0.4802676
20660.0, 0.4985681
20670.0, 0.4987285
20680.0, 0.4987294
20690.0, 0.5074149
20700.0, 0.5046565
20710.0, 0.4953668
20720.0, 0.4945001
20730.0, 0.4222681
20740.0, 0.4400228
20750.0, 0.4370135
20760.0, 0.4413249
20770.0, 0.4457418
20780.0, 0.4164324
20790.0, 0.3985482
20800.0, 0.3542056
20810.0, 0.3490601
20820.0, 0.3618462
20830.0, 0.3878386
20840.0, 0.4225972
20850.0, 0.4055777
20860.0, 0.3734018
20870.0, 0.3797502
20880.0, 0.3721944
20890.0, 0.3986518
20900.0, 0.4212298
20910.0, 0.4456086
20920.0, 0.4068207
20930.0, 0.4209456
20940.0, 0.4328588
20950.0, 0.4263294
20960.0, 0.4623211
20970.0, 0.4361069
20980.0, 0.4471046
20990.0, 0.4560165
21000.0, 0.4467074
21010.0, 0.4479817
21020.0, 0.4600545
21030.0, 0.4603507
21040.0, 0.4620002
21050.0, 0.4452152
21060.0, 0.4292092
21070.0, 0.4053674
21080.0, 0.4429455
21090.0, 0.4398097
21100.0, 0.4329063
21110.0, 0.4125033
21120.0, 0.4041937
21130.0, 0.38867
21140.0, 0.4450221
21150.0, 0.4327384
21160.0, 0.415071
21170.0, 0.4079864
21180.0, 0.4143432
21190.0, 0.4130205
21200.0, 0.4163923
21210.0, 0.4412261
21220.0, 0.4716121
21230.0, 0.4434268
21240.0, 0.4059109
21250.0, 0.4322088
21260.0, 0.4459478
21270.0, 0.4705316
21280.0, 0.4419576
21290.0, 0.4676737
21300.0, 0.4594131
21310.0, 0.4746886
21320.0, 0.4527322
21330.0, 0.4673876
21340.0, 0.4570274
21350.0, 0.4637568
21360.0, 0.4473605
21370.0, 0.4354119
21380.0, 0.4178107
21390.0, 0.3997099
21400.0, 0.4122776
21410.0, 0.4015969
21420.0, 0.3509838
21430.0, 0.3427956
21440.0, 0.3744327
21450.0, 0.3773513
21460.0, 0.406679
21470.0, 0.3979584
21480.0, 0.3767886
21490.0, 0.3979194
21500.0, 0.4168412
21510.0, 0.4477334
21520.0, 0.4106679
21530.0, 0.4052481
21540.0, 0.4106592
21550.0, 0.4004055
21560.0, 0.4102828
21570.0, 0.4196434
21580.0, 0.4231524
21590.0, 0.3773836
21600.0, 0.332389
21610.0, 0.3842867
21620.0, 0.3848343
21630.0, 0.3515351
21640.0, 0.3678112
21650.0, 0.3398198
21660.0, 0.3509049
21670.0, 0.3544396
21680.0, 0.3510774
21690.0, 0.3569957
21700.0, 0.3611861
21710.0, 0.3723178
21720.0, 0.3232503
21730.0, 0.3182721
21740.0, 0.3473566
21750.0, 0.3481161
21760.0, 0.3594362
21770.0, 0.3345126
21780.0, 0.3275993
21790.0, 0.358048
21800.0, 0.357901
21810.0, 0.3490163
21820.0, 0.3591175
21830.0, 0.3557526
21840.0, 0.3614083
21850.0, 0.3759206
21860.0, 0.3951015
21870.0, 0.3700301
21880.0, 0.3835353
21890.0, 0.3955382
21900.0, 0.3831142
21910.0, 0.3626527
21920.0, 0.3716203
21930.0, 0.3630508
21940.0, 0.390896
21950.0, 0.3944471
21960.0, 0.3976313
21970.0, 0.3585857
21980.0, 0.383926
21990.0, 0.4037033
22000.0, 0.4153377
22010.0, 0.4240234
22020.0, 0.4426849
22030.0, 0.4503688
22040.0, 0.4609845
22050.0, 0.4259559
22060.0, 0.4316721
22070.0, 0.428183
22080.0, 0.398076
22090.0, 0.4366573
22100.0, 0.4252986
22110.0, 0.4291132
22120.0, 0.4316415
22130.0, 0.4166151
22140.0, 0.4461842
22150.0, 0.4448235
22160.0, 0.4761707
22170.0, 0.4505524
22180.0, 0.483356
22190.0, 0.4965402
22200.0, 0.482673
22210.0, 0.5482748
22220.0, 0.5341794
22230.0, 0.5221911
22240.0, 0.5046326
22250.0, 0.4859834
22260.0, 0.508476
22270.0, 0.5150517
22280.0, 0.4968325
22290.0, 0.4642102
22300.0, 0.4565598
22310.0, 0.4819123
22320.0, 0.4665027
22330.0, 0.4696718
22340.0, 0.4828849
22350.0, 0.4829194
22360.0, 0.4583276
22370.0, 0.46336
22380.0, 0.4591763
22390.0, 0.464448
22400.0, 0.4605806
22410.0, 0.447202
22420.0, 0.4582461
22430.0, 0.4501995
22440.0, 0.4639434
22450.0, 0.4946893
22460.0, 0.4378469
22470.0, 0.4627572
22480.0, 0.4701894
22490.0, 0.4247142
22500.0, 0.4543911
22510.0, 0.4821224
22520.0, 0.4709836
22530.0, 0.4750675
22540.0, 0.4281752
22550.0, 0.4155478
22560.0, 0.4043932
22570.0, 0.3988624
22580.0, 0.4005085
22590.0, 0.4446631
22600.0, 0.4169976
22610.0, 0.3919109
22620.0, 0.4147556
22630.0, 0.4104551
22640.0, 0.3898873
22650.0, 0.3716941
22660.0, 0.3581735
22670.0, 0.3844517
22680.0, 0.3942801
22690.0, 0.4183675
22700.0, 0.4247971
22710.0, 0.4456064
22720.0, 0.4672849
22730.0, 0.4899321
22740.0, 0.481491
22750.0, 0.4854094
22760.0, 0.4660574
22770.0, 0.4368314
22780.0, 0.4463548
22790.0, 0.4400437
22800.0, 0.4456536
22810.0, 0.441891
22820.0, 0.4439266
22830.0, 0.4295957
22840.0, 0.4272134
22850.0, 0.4023595
22860.0, 0.3839313
22870.0, 0.381535
22880.0, 0.3913099
22890.0, 0.4106326
22900.0, 0.4458583
22910.0, 0.4383802
22920.0, 0.4394084
22930.0, 0.420635
22940.0, 0.4196225
22950.0, 0.3816144
22960.0, 0.4006491
22970.0, 0.4210802
22980.0, 0.3853149
22990.0, 0.3957641
23000.0, 0.393339
23010.0, 0.3860804
23020.0, 0.395617
23030.0, 0.3741533
23040.0, 0.3515334
23050.0, 0.3580773
23060.0, 0.3613792
23070.0, 0.3282233
23080.0, 0.2984106
23090.0, 0.3236291
23100.0, 0.3254031
23110.0, 0.366043
23120.0, 0.3572091
23130.0, 0.3859499
23140.0, 0.3648799
23150.0, 0.3850121
23160.0, 0.3780493
